participant_id,participant_hash,item_order,latin_square_group,experimental_condition,word_position,word_index_0based,word,word_raw,cs_point,first_pass_reading_time,first_pass_move_direction,num_reread_events,rereading_time,total_reading_time,had_regression,newline_flag,parse_status,suitability,error_rate,accuracy
NEKEI29,2d023fa95a1413a941f8bedf42cb3ff6,52,51,mono_de,3,2.0,doch,doch,0,373.0,forward,0,0.0,373.0,False,False,ok,suitable,0.15384615384615385,0.8461538461538461
NEKEI29,2d023fa95a1413a941f8bedf42cb3ff6,52,51,mono_de,4,3.0,ruhig.,ruhig.,0,895.0,forward,0,0.0,895.0,False,False,ok,suitable,0.15384615384615385,0.8461538461538461
NEKEI29,2d023fa95a1413a941f8bedf42cb3ff6,53,52,mono_de,1,0.0,Wenn,Wenn,0,697.0,forward,0,0.0,697.0,False,False,ok,suitable,0.15384615384615385,0.8461538461538461
NEKEI29,2d023fa95a1413a941f8bedf42cb3ff6,53,52,mono_de,2,1.0,meine,meine,0,601.0,forward,0,0.0,601.0,False,False,ok,suitable,0.15384615384615385,0.8461538461538461
NEKEI29,2d023fa95a1413a941f8bedf42cb3ff6,53,52,mono_de,3,2.0,"Mutter,",Mutter%2C,0,306.0,forward,0,0.0,306.0,False,False,ok,suitable,0.15384615384615385,0.8461538461538461
NEKEI29,2d023fa95a1413a941f8bedf42cb3ff6,53,52,mono_de,4,3.0,meine,meine,0,618.0,forward,0,0.0,618.0,False,False,ok,suitable,0.15384615384615385,0.8461538461538461
NEKEI29,2d023fa95a1413a941f8bedf42cb3ff6,53,52,mono_de,5,4.0,Eltern,Eltern,0,512.0,forward,0,0.0,512.0,False,False,ok,suitable,0.15384615384615385,0.8461538461538461
NEKEI29,2d023fa95a1413a941f8bedf42cb3ff6,53,52,mono_de,6,5.0,schlafen,schlafen,0,1035.0,forward,0,0.0,1035.0,False,False,ok,suitable,0.15384615384615385,0.8461538461538461
NEKEI29,2d023fa95a1413a941f8bedf42cb3ff6,53,52,mono_de,7,6.0,"gehen,",gehen%2C,0,600.0,forward,0,0.0,600.0,False,False,ok,suitable,0.15384615384615385,0.8461538461538461
NEKEI29,2d023fa95a1413a941f8bedf42cb3ff6,53,52,mono_de,8,7.0,dann,dann,0,415.0,forward,0,0.0,415.0,False,False,ok,suitable,0.15384615384615385,0.8461538461538461
NEKEI29,2d023fa95a1413a941f8bedf42cb3ff6,53,52,mono_de,9,8.0,mache,mache,0,269.0,forward,0,0.0,269.0,False,False,ok,suitable,0.15384615384615385,0.8461538461538461
NEKEI29,2d023fa95a1413a941f8bedf42cb3ff6,53,52,mono_de,10,9.0,ich,ich,0,466.0,forward,0,0.0,466.0,False,False,ok,suitable,0.15384615384615385,0.8461538461538461
NEKEI29,2d023fa95a1413a941f8bedf42cb3ff6,53,52,mono_de,11,10.0,sofort,sofort,0,300.0,forward,0,0.0,300.0,False,False,ok,suitable,0.15384615384615385,0.8461538461538461
NEKEI29,2d023fa95a1413a941f8bedf42cb3ff6,53,52,mono_de,12,11.0,das,das,0,543.0,forward,0,0.0,543.0,False,False,ok,suitable,0.15384615384615385,0.8461538461538461
NEKEI29,2d023fa95a1413a941f8bedf42cb3ff6,53,52,mono_de,13,12.0,Licht,Licht,0,432.0,forward,0,0.0,432.0,False,False,ok,suitable,0.15384615384615385,0.8461538461538461
NEKEI29,2d023fa95a1413a941f8bedf42cb3ff6,53,52,mono_de,14,13.0,zu.,zu.,0,2263.0,forward,0,0.0,2263.0,False,False,ok,suitable,0.15384615384615385,0.8461538461538461
NUSATR26,560286b3c728dcf74d658ff59333e144,2,1,cs_tr_de_1,1,0.0,Zaten,Zaten,0,763.0,forward,1,278.0,1041.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,2,1,cs_tr_de_1,2,1.0,Hose,Hose,1,271.0,forward,2,374.0,645.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,2,1,cs_tr_de_1,3,2.0,und,und,0,179.0,forward,2,344.0,523.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,2,1,cs_tr_de_1,4,3.0,Schuhe,Schuhe,0,240.0,forward,2,499.0,739.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,2,1,cs_tr_de_1,5,4.0,hab,hab,0,495.0,backward,1,256.0,751.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,2,1,cs_tr_de_1,6,13.0,"ich,",ich%2C,0,236.0,forward,0,0.0,236.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,2,1,cs_tr_de_1,7,14.0,bir,bir,1,206.0,forward,0,0.0,206.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,2,1,cs_tr_de_1,8,15.0,Oberteil,Oberteil,1,246.0,forward,0,0.0,246.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,2,1,cs_tr_de_1,9,16.0,"eksik,",eksik%2C,1,423.0,forward,0,0.0,423.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,2,1,cs_tr_de_1,10,17.0,onu,onu,0,311.0,forward,0,0.0,311.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,2,1,cs_tr_de_1,11,18.0,da,da,0,219.0,forward,0,0.0,219.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,2,1,cs_tr_de_1,12,19.0,ablamdan,ablamdan,0,263.0,forward,0,0.0,263.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,2,1,cs_tr_de_1,13,20.0,"yürütürüm,",yürütürüm%2C,0,361.0,forward,0,0.0,361.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,2,1,cs_tr_de_1,14,21.0,napim.,napim.,0,581.0,forward,0,0.0,581.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,3,2,cs_tr_de_1,1,0.0,Benim,Benim,0,947.0,forward,0,0.0,947.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,3,2,cs_tr_de_1,2,1.0,Ticketa,Ticketa,1,309.0,forward,0,0.0,309.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,3,2,cs_tr_de_1,3,2.0,"baktım,",baktım%2C,1,673.0,forward,0,0.0,673.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,3,2,cs_tr_de_1,4,3.0,Eingang,Eingang,1,386.0,forward,0,0.0,386.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,3,2,cs_tr_de_1,5,4.0,bilmem,bilmem,0,384.0,forward,0,0.0,384.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,3,2,cs_tr_de_1,6,5.0,ne,ne,0,326.0,forward,0,0.0,326.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,3,2,cs_tr_de_1,7,6.0,neun,neun,1,300.0,forward,0,0.0,300.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,3,2,cs_tr_de_1,8,7.0,oder,oder,0,236.0,forward,0,0.0,236.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,3,2,cs_tr_de_1,9,8.0,so.,so.,0,354.0,forward,0,0.0,354.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,4,3,cs_tr_de_1,1,0.0,Şöyle,Şöyle,0,914.0,forward,1,271.0,1185.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,4,3,cs_tr_de_1,2,1.0,bir,bir,0,401.0,forward,2,599.0,1000.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,4,3,cs_tr_de_1,3,2.0,baktım,baktım,0,275.0,forward,2,195.0,470.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,4,3,cs_tr_de_1,4,3.0,und,und,1,304.0,forward,2,198.0,502.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,4,3,cs_tr_de_1,5,4.0,das,das,0,302.0,forward,2,206.0,508.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,4,3,cs_tr_de_1,6,5.0,ist,ist,0,294.0,forward,2,268.0,562.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,4,3,cs_tr_de_1,7,6.0,eine,eine,0,231.0,forward,2,234.0,465.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,4,3,cs_tr_de_1,8,7.0,"riesige,",riesige%2C,0,330.0,forward,3,996.0,1326.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,4,3,cs_tr_de_1,9,8.0,böyle,böyle,1,1012.0,backward,3,519.0,1531.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,4,3,cs_tr_de_1,10,11.0,Einkaufsstraße,Einkaufsstraße,1,429.0,forward,2,1044.0,1473.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,4,3,cs_tr_de_1,11,12.0,gibi,gibi,1,744.0,forward,2,454.0,1198.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,4,3,cs_tr_de_1,12,13.0,bir,bir,0,369.0,forward,2,379.0,748.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,4,3,cs_tr_de_1,13,14.0,şey,şey,0,284.0,forward,2,325.0,609.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,4,3,cs_tr_de_1,14,15.0,var.,var.,0,334.0,forward,2,289.0,623.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,4,3,cs_tr_de_1,15,16.0,Weißt,Weißt,1,809.0,forward,2,3480.0,4289.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,4,3,cs_tr_de_1,16,17.0,du,du,0,401.0,forward,2,265.0,666.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,4,3,cs_tr_de_1,17,18.0,in,in,0,386.0,forward,2,773.0,1159.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,4,3,cs_tr_de_1,18,19.0,Darmstadt!,Darmstadt!,0,1261.0,backward,1,368.0,1629.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,5,4,cs_tr_de_1,1,0.0,Ondan,Ondan,0,947.0,forward,1,220.0,1167.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,5,4,cs_tr_de_1,2,1.0,"sonra,",sonra%2C,0,431.0,forward,2,225.0,656.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,5,4,cs_tr_de_1,3,2.0,ich,ich,1,395.0,forward,2,190.0,585.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,5,4,cs_tr_de_1,4,3.0,aber,aber,0,390.0,forward,2,194.0,584.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,5,4,cs_tr_de_1,5,4.0,immer,immer,0,289.0,forward,2,210.0,499.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,5,4,cs_tr_de_1,6,5.0,noch,noch,0,354.0,forward,2,529.0,883.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,5,4,cs_tr_de_1,7,6.0,so,so,0,432.0,forward,2,240.0,672.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,5,4,cs_tr_de_1,8,7.0,eine,eine,0,335.0,forward,2,229.0,564.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,5,4,cs_tr_de_1,9,8.0,bloß,bloß,0,395.0,forward,2,255.0,650.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,5,4,cs_tr_de_1,10,9.0,keine,keine,0,436.0,forward,3,597.0,1033.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,5,4,cs_tr_de_1,11,10.0,Angst,Angst,0,423.0,forward,4,931.0,1354.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,5,4,cs_tr_de_1,12,11.0,"zeigen,",zeigen%2C,0,441.0,forward,4,908.0,1349.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,5,4,cs_tr_de_1,13,12.0,sonst,sonst,0,494.0,forward,3,1076.0,1570.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,5,4,cs_tr_de_1,14,13.0,denkt,denkt,0,364.0,forward,2,292.0,656.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,5,4,cs_tr_de_1,15,14.0,şüphelenirler,şüphelenirler,1,359.0,forward,3,666.0,1025.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,5,4,cs_tr_de_1,16,15.0,bir,bir,0,596.0,backward,3,971.0,1567.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,5,4,cs_tr_de_1,17,18.0,şeye,şeye,0,214.0,forward,2,705.0,919.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,5,4,cs_tr_de_1,18,19.0,weißt,weißt,1,853.0,forward,2,329.0,1182.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,5,4,cs_tr_de_1,19,20.0,du!,du!,0,236.0,backward,1,279.0,515.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,6,5,cs_tr_de_1,1,0.0,Ondan,Ondan,0,1329.0,forward,1,556.0,1885.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,6,5,cs_tr_de_1,2,1.0,sonra,sonra,0,888.0,forward,2,340.0,1228.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,6,5,cs_tr_de_1,3,2.0,dedim,dedim,0,577.0,forward,2,252.0,829.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,6,5,cs_tr_de_1,4,3.0,şimdi.,şimdi.,0,1206.0,forward,2,287.0,1493.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,6,5,cs_tr_de_1,5,4.0,Vielleicht,Vielleicht,1,1502.0,forward,2,253.0,1755.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,6,5,cs_tr_de_1,6,5.0,will,will,0,506.0,forward,2,320.0,826.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,6,5,cs_tr_de_1,7,6.0,"der,",der%2C,0,667.0,forward,2,248.0,915.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,6,5,cs_tr_de_1,8,7.0,ich,ich,0,495.0,forward,2,296.0,791.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,6,5,cs_tr_de_1,9,8.0,total,total,0,568.0,forward,2,292.0,860.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,6,5,cs_tr_de_1,10,9.0,bescheuert,bescheuert,0,1036.0,forward,2,306.0,1342.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,6,5,cs_tr_de_1,11,10.0,vielleicht,vielleicht,0,1672.0,forward,2,614.0,2286.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,6,5,cs_tr_de_1,12,11.0,dedim.,dedim.,1,828.0,forward,2,768.0,1596.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,6,5,cs_tr_de_1,13,12.0,Vielleicht,Vielleicht,1,601.0,forward,3,833.0,1434.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,6,5,cs_tr_de_1,14,13.0,will,will,0,470.0,forward,4,1228.0,1698.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,6,5,cs_tr_de_1,15,14.0,ich,ich,0,460.0,forward,4,988.0,1448.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,6,5,cs_tr_de_1,16,15.0,die,die,0,583.0,forward,4,1127.0,1710.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,6,5,cs_tr_de_1,17,16.0,vergiften,vergiften,0,1007.0,forward,3,1643.0,2650.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,6,5,cs_tr_de_1,18,17.0,falan.,falan.,1,8695.0,backward,1,796.0,9491.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,1,0.0,Bir,Bir,0,1291.0,forward,0,0.0,1291.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,2,1.0,de,de,0,259.0,forward,0,0.0,259.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,3,2.0,ben,ben,0,192.0,forward,0,0.0,192.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,4,3.0,"gelirken,",gelirken%2C,0,172.0,forward,0,0.0,172.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,5,4.0,ich,ich,1,180.0,forward,0,0.0,180.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,6,5.0,hab,hab,0,172.0,forward,0,0.0,172.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,7,6.0,Dings,Dings,0,187.0,forward,0,0.0,187.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,8,7.0,"böyle,",böyle%2C,1,187.0,forward,0,0.0,187.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,9,8.0,voll,voll,1,199.0,forward,0,0.0,199.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,10,9.0,Kassetten,Kassetten,0,190.0,forward,1,693.0,883.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,11,10.0,und,und,0,202.0,forward,2,458.0,660.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,12,11.0,Batterien,Batterien,0,602.0,backward,1,231.0,833.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,13,16.0,dabei,dabei,0,416.0,forward,0,0.0,416.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,14,17.0,gehabt,gehabt,0,247.0,forward,0,0.0,247.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,15,18.0,ne.,ne.,0,263.0,forward,0,0.0,263.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,16,19.0,Şimdi,Şimdi,1,281.0,forward,0,0.0,281.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,17,20.0,tam,tam,0,231.0,forward,0,0.0,231.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,18,21.0,çıkış,çıkış,0,214.0,forward,0,0.0,214.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,19,22.0,kapısındayım.,kapısındayım.,0,212.0,forward,0,0.0,212.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,20,23.0,Meint,Meint,1,495.0,forward,0,0.0,495.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,21,24.0,der,der,0,271.0,forward,0,0.0,271.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,22,25.0,Mann,Mann,0,210.0,forward,0,0.0,210.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,23,26.0,zu,zu,0,200.0,forward,0,0.0,200.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,24,27.0,"mir,",mir%2C,0,210.0,forward,0,0.0,210.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,25,28.0,şu,şu,1,204.0,forward,0,0.0,204.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,26,29.0,çantayı,çantayı,0,201.0,forward,0,0.0,201.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,27,30.0,açın,açın,0,196.0,forward,0,0.0,196.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,28,31.0,ne.,ne.,1,220.0,forward,0,0.0,220.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,29,32.0,Aber,Aber,0,233.0,forward,0,0.0,233.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,30,33.0,so,so,0,543.0,forward,0,0.0,543.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,31,34.0,voll,voll,0,402.0,forward,0,0.0,402.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,32,35.0,Dings,Dings,0,194.0,forward,0,0.0,194.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,33,36.0,tipi,tipi,1,176.0,forward,0,0.0,176.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,34,37.0,böyle.,böyle.,0,348.0,forward,1,462.0,810.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,35,38.0,So,So,1,609.0,backward,1,244.0,853.0,True,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,36,41.0,ein,ein,0,270.0,forward,0,0.0,270.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,37,42.0,unhöflicher.,unhöflicher.,0,209.0,forward,0,0.0,209.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,38,43.0,Das,Das,0,426.0,forward,0,0.0,426.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,39,44.0,siehst,siehst,0,312.0,forward,0,0.0,312.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,40,45.0,du,du,0,208.0,forward,0,0.0,208.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
NUSATR26,560286b3c728dcf74d658ff59333e144,7,6,cs_tr_de_1,41,46.0,ihm,ihm,0,196.0,forward,0,0.0,196.0,False,False,ok,suitable,0.23076923076923078,0.7692307692307693
