participant_id,participant_hash,item_order,latin_square_group,experimental_condition,word_position,word_index_0based,word,word_raw,cs_point,first_pass_reading_time,first_pass_move_direction,num_reread_events,rereading_time,total_reading_time,had_regression,newline_flag,parse_status,suitability,error_rate,accuracy,surprisal,surprisal_z,log_reading_time,surprisal_raw
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,44,43,mono_de,8,7.0,Gruppe,Gruppe,0,458.0,forward,0,0.0,458.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,13.32161928765557,-0.5961510132462311,6.126869184114185,13.32161928765557
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,44,43,mono_de,9,8.0,ein,ein,0,360.0,forward,0,0.0,360.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,18.158346539902237,-0.11556005706675039,5.886104031450156,18.158346539902237
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,44,43,mono_de,10,9.0,Theaterstück,Theaterstück,0,418.0,forward,0,0.0,418.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,20.522177907089983,0.11931694090251035,6.035481432524756,20.522177907089983
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,44,43,mono_de,11,10.0,"aufführt,",aufführt%2C,0,345.0,forward,0,0.0,345.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,12.05262397241563,-0.7222419917390045,5.84354441703136,12.05262397241563
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,44,43,mono_de,12,11.0,sondern,sondern,0,388.0,forward,0,0.0,388.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,3.91215161689592,-1.5311024440778476,5.961005339623274,3.91215161689592
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,44,43,mono_de,13,12.0,daß,daß,0,293.0,forward,0,0.0,293.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,6.717479303148288,-1.2523571179884865,5.680172609017068,6.717479303148288
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,44,43,mono_de,14,13.0,eine,eine,0,322.0,forward,0,0.0,322.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,16.39998215886881,-0.2902761357541039,5.7745515455444085,16.39998215886881
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,44,43,mono_de,15,14.0,die,die,0,577.0,forward,0,0.0,577.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,29.608612972491137,1.0221709346470391,6.3578422665081,29.608612972491137
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,44,43,mono_de,16,15.0,elektrische,elektrische,0,417.0,forward,0,0.0,417.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,28.221621048424826,0.8843554779886922,6.0330862217988015,28.221621048424826
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,44,43,mono_de,17,16.0,Welt,Welt,0,362.0,forward,0,0.0,362.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,20.87484690681047,0.15435913430132173,5.8916442118257715,20.87484690681047
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,44,43,mono_de,18,17.0,"übernimmt,",übernimmt%2C,0,482.0,forward,1,620.0,1102.0,True,False,ok,suitable,0.0769230769230769,0.9230769230769232,19.986409297954925,0.06608145030593689,6.1779441140506,19.986409297954925
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,44,43,mono_de,19,18.0,eine,eine,0,713.0,forward,2,647.0,1360.0,True,False,ok,suitable,0.0769230769230769,0.9230769230769232,19.573791273727288,0.02508255157573924,6.569481420414296,19.573791273727288
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,44,43,mono_de,20,19.0,übernimmt,übernimmt,0,618.0,forward,2,637.0,1255.0,True,False,ok,suitable,0.0769230769230769,0.9230769230769232,18.16834217157038,-0.11456686271642194,6.42648845745769,18.16834217157038
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,44,43,mono_de,21,20.0,das,das,0,594.0,backward,1,349.0,943.0,True,False,ok,suitable,0.0769230769230769,0.9230769230769232,19.516354571783936,0.019375477749335308,6.386879319362645,19.516354571783936
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,44,43,mono_de,22,27.0,"Schlaraffenland,",Schlaraffenland%2C,0,707.0,forward,0,0.0,707.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,22.345306826854724,0.3004682080907138,6.561030665896573,22.345306826854724
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,44,43,mono_de,23,28.0,eine,eine,0,393.0,forward,0,0.0,393.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,3.3891135075430245,-1.5830729960612067,5.973809611869261,3.3891135075430245
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,44,43,mono_de,24,29.0,übernimmt,übernimmt,0,420.0,forward,0,0.0,420.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,11.08452193588862,-0.8184353595162971,6.040254711277414,11.08452193588862
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,44,43,mono_de,25,30.0,verkehrte,verkehrte,0,470.0,forward,0,0.0,470.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,22.243117487434457,0.29031438510627255,6.152732694704104,22.243117487434457
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,44,43,mono_de,26,31.0,Welt.,Welt.,0,613.0,forward,0,0.0,613.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,6.052982367773016,-1.3183834206711522,6.418364935936212,6.052982367773016
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,45,44,mono_de,2,1.0,ins,ins,0,283.0,forward,0,0.0,283.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,33.81868497599717,1.440495645598973,5.645446897643238,33.81868497599717
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,45,44,mono_de,3,2.0,Schlaraffenland,Schlaraffenland,0,327.0,forward,0,0.0,327.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,26.491544373805315,0.712450146148243,5.7899601708972535,26.491544373805315
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,45,44,mono_de,4,3.0,zu,zu,0,631.0,forward,0,0.0,631.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,4.8281563248582655,-1.4400856148241312,6.447305862541213,4.8281563248582655
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,45,44,mono_de,5,4.0,"kommen,",kommen%2C,0,586.0,forward,0,0.0,586.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,9.886272715977002,-0.9374968050570086,6.373319789577012,9.886272715977002
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,45,44,mono_de,6,5.0,muß,muß,0,278.0,forward,0,0.0,278.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,7.489057452464968,-1.1756909217759433,5.627621113690637,7.489057452464968
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,45,44,mono_de,7,6.0,man,man,0,380.0,forward,0,0.0,380.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,11.191207589733043,-0.8078347699610543,5.940171252720432,11.191207589733043
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,45,44,mono_de,8,7.0,jene,jene,0,335.0,forward,0,0.0,335.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,24.72256935114426,0.5366797639743467,5.814130531825066,24.72256935114426
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,45,44,mono_de,9,8.0,und,und,0,559.0,forward,0,0.0,559.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,17.736446955972834,-0.15748119792871934,6.326149473155099,17.736446955972834
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,45,44,mono_de,10,9.0,diese,diese,0,379.0,forward,0,0.0,379.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,20.036789207768077,0.07108734122486193,5.937536205082426,20.036789207768077
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,45,44,mono_de,11,10.0,Bedingung,Bedingung,0,419.0,forward,0,0.0,419.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,15.066064080858762,-0.42281802433758076,6.037870919922137,15.066064080858762
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,45,44,mono_de,12,11.0,erfüllen.,erfüllen.,0,439.0,forward,0,0.0,439.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,4.44921112780836,-1.4777386858144879,6.0844994130751715,4.44921112780836
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,46,45,mono_de,2,1.0,da,da,0,872.0,backward,1,303.0,1175.0,True,False,ok,suitable,0.0769230769230769,0.9230769230769232,14.152494991197935,-0.5135928436396561,6.77078942390898,14.152494991197935
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,46,45,mono_de,3,4.0,sind,sind,0,396.0,forward,0,0.0,396.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,13.985320975253252,-0.5302037286412654,5.981414211254481,13.985320975253252
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,46,45,mono_de,4,5.0,so,so,0,292.0,forward,0,0.0,292.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,8.528375440922455,-1.0724213347601972,5.676753802268282,8.528375440922455
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,46,45,mono_de,5,6.0,viele,viele,0,323.0,forward,0,0.0,323.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,9.318714833656458,-0.993890968119425,5.777652323222656,9.318714833656458
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,46,45,mono_de,6,7.0,Personen,Personen,0,353.0,forward,0,0.0,353.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,13.775697513492004,-0.5510325111364321,5.8664680569332965,13.775697513492004
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,46,45,mono_de,7,8.0,"drin,",drin%2C,0,299.0,forward,0,0.0,299.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,7.731240669687561,-1.1516269095078202,5.700443573390687,7.731240669687561
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,46,45,mono_de,8,9.0,die,die,0,444.0,forward,0,0.0,444.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,12.9122235303745,-0.6368297383813192,6.095824562432225,12.9122235303745
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,46,45,mono_de,9,10.0,Kinder,Kinder,0,473.0,forward,0,0.0,473.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,19.679716076324294,0.035607540790206844,6.159095388491933,19.679716076324294
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,46,45,mono_de,10,11.0,die,die,0,337.0,forward,0,0.0,337.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,20.56592479002466,0.12366375543286916,5.820082930352362,20.56592479002466
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,46,45,mono_de,11,12.0,überhaupt,überhaupt,0,477.0,forward,0,0.0,477.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,15.09746398532269,-0.41969804065372635,6.1675164908883415,15.09746398532269
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,46,45,mono_de,12,13.0,noch,noch,0,344.0,forward,0,0.0,344.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,10.020852579930168,-0.9241245675652805,5.840641657373398,10.020852579930168
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,46,45,mono_de,13,14.0,keine,keine,0,364.0,forward,0,0.0,364.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,20.39737078528945,0.10691575082583905,5.8971538676367405,20.39737078528945
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,46,45,mono_de,14,15.0,Fremdsprache,Fremdsprache,0,441.0,forward,0,0.0,441.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,20.39999455261101,0.10717645579845762,6.089044875446846,20.39999455261101
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,46,45,mono_de,15,16.0,können.,können.,0,477.0,forward,0,0.0,477.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,9.44518330786433,-0.9813247013492885,6.1675164908883415,9.44518330786433
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,47,46,mono_de,2,1.0,hab,hab,0,355.0,forward,0,0.0,355.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,9.432312126273755,-0.9826036185065254,5.872117789475416,9.432312126273755
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,47,46,mono_de,3,2.0,mich,mich,0,337.0,forward,0,0.0,337.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,9.128197956475466,-1.0128212661076383,5.820082930352362,9.128197956475466
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,47,46,mono_de,4,3.0,auch,auch,0,410.0,forward,0,0.0,410.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,10.801112413462402,-0.8465957345529336,6.016157159698354,10.801112413462402
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,47,46,mono_de,5,4.0,"gewundert,",gewundert%2C,0,431.0,forward,0,0.0,431.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,17.401984727603292,-0.19071431481852835,6.066108090103747,17.401984727603292
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,47,46,mono_de,6,5.0,ich,ich,0,398.0,forward,0,0.0,398.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,12.504254541164986,-0.6773666957887694,5.986452005284438,12.504254541164986
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,47,46,mono_de,7,6.0,hab,hab,0,305.0,forward,0,0.0,305.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,11.826129700535343,-0.7447471058410164,5.720311776607412,11.826129700535343
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,47,46,mono_de,8,7.0,nämlich,nämlich,0,309.0,forward,0,0.0,309.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,16.879765599633803,-0.24260349048570984,5.733341276897746,16.879765599633803
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,47,46,mono_de,9,8.0,für,für,0,321.0,forward,0,0.0,321.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,12.15437166038848,-0.712132052496677,5.771441123130016,12.15437166038848
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,47,46,mono_de,10,9.0,mich,mich,0,337.0,forward,0,0.0,337.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,9.89547309986756,-0.9365826287843797,5.820082930352362,9.89547309986756
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,47,46,mono_de,11,10.0,eine,eine,0,339.0,forward,0,0.0,339.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,20.889636038923463,0.15582862446948187,5.82600010738045,20.889636038923463
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,47,46,mono_de,12,11.0,Kassette,Kassette,0,383.0,forward,0,0.0,383.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,18.62662640511632,-0.06903043973546552,5.948034989180646,18.62662640511632
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,47,46,mono_de,13,12.0,gekauft.,gekauft.,0,435.0,forward,0,0.0,435.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,8.56667735313081,-1.0686155479850248,6.075346031088684,8.56667735313081
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,48,47,mono_de,2,1.0,meinen,meinen,0,733.0,forward,0,0.0,733.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,17.2009631501076,-0.2106883896635564,6.597145701886651,17.2009631501076
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,48,47,mono_de,3,2.0,Eltern,Eltern,0,346.0,forward,0,0.0,346.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,18.402919628041214,-0.09125858043709704,5.846438775057725,18.402919628041214
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,48,47,mono_de,4,3.0,darf,darf,0,525.0,forward,0,0.0,525.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,12.163834833769556,-0.711191764713943,6.263398262591624,12.163834833769556
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,48,47,mono_de,5,4.0,ich,ich,0,314.0,forward,0,0.0,314.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,3.498234435723666,-1.572230430731692,5.749392985908253,3.498234435723666
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,48,47,mono_de,6,5.0,nicht,nicht,0,298.0,forward,0,0.0,298.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,8.396580320052061,-1.0855168722704984,5.697093486505405,8.396580320052061
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,48,47,mono_de,7,6.0,so,so,0,358.0,forward,0,0.0,358.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,22.46927604918026,0.31278614209589906,5.8805329864007,22.46927604918026
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,48,47,mono_de,8,7.0,Deutsch,Deutsch,0,357.0,forward,0,0.0,357.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,19.871344649360463,0.0546483000358277,5.877735781779639,19.871344649360463
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,48,47,mono_de,9,8.0,reden.,reden.,0,548.0,forward,0,0.0,548.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,6.572989110921804,-1.26671407384297,6.306275286948016,6.572989110921804
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,49,48,mono_de,2,1.0,ist,ist,0,437.0,forward,0,0.0,437.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,15.707308961837382,-0.3591021118160376,6.07993319509559,15.707308961837382
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,49,48,mono_de,3,2.0,voll,voll,0,395.0,forward,0,0.0,395.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,20.478191624305317,0.11494633892315663,5.978885764901122,20.478191624305317
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,49,48,mono_de,4,3.0,"falsch,",falsch%2C,0,561.0,forward,0,0.0,561.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,24.29082685614068,0.49378060351399516,6.329720905522696,24.29082685614068
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,49,48,mono_de,5,4.0,weißt,weißt,0,460.0,forward,0,0.0,460.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,16.313639988829646,-0.29885533898258,6.131226489483141,16.313639988829646
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,49,48,mono_de,6,5.0,"du,",du%2C,0,468.0,forward,0,0.0,468.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,8.382482558195536,-1.0869176659264712,6.148468295917647,8.382482558195536
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,49,48,mono_de,7,6.0,wenn,wenn,0,440.0,forward,0,0.0,440.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,5.935755553291909,-1.3300314098843502,6.0867747269123065,5.935755553291909
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,49,48,mono_de,8,7.0,du,du,0,404.0,forward,0,0.0,404.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,6.870982074210586,-1.237104646704983,6.0014148779611505,6.870982074210586
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,49,48,mono_de,9,8.0,in,in,0,409.0,forward,0,0.0,409.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,7.994721530462401,-1.125446702890638,6.013715156042802,7.994721530462401
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,49,48,mono_de,10,9.0,der,der,0,396.0,forward,0,0.0,396.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,10.299112941789554,-0.8964758277462772,5.981414211254481,10.299112941789554
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,49,48,mono_de,11,10.0,Türkei,Türkei,0,479.0,forward,0,0.0,479.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,10.765200372170437,-0.8501640569665752,6.171700597410915,10.765200372170437
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,49,48,mono_de,12,11.0,"bist,",bist%2C,0,385.0,forward,0,0.0,385.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,8.892142137137812,-1.0362764427199886,5.953243334287785,8.892142137137812
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,49,48,mono_de,13,12.0,bist,bist,0,422.0,forward,0,0.0,422.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,5.190405102197108,-1.4040915475144118,6.045005314036012,5.190405102197108
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,49,48,mono_de,14,13.0,du,du,0,380.0,forward,0,0.0,380.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,6.618333368717689,-1.2622085396098268,5.940171252720432,6.618333368717689
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,49,48,mono_de,15,14.0,dran,dran,0,375.0,forward,0,0.0,375.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,20.134319881141767,0.08077826592021622,5.926926025970411,20.134319881141767
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,49,48,mono_de,16,15.0,"gewöhnt,",gewöhnt%2C,0,450.0,forward,0,0.0,450.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,19.22448075121285,-0.009625933989740713,6.1092475827643655,19.22448075121285
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,49,48,mono_de,17,16.0,du,du,0,545.0,forward,0,0.0,545.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,19.400753337318783,0.007889010783200317,6.300785794663244,19.400753337318783
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,49,48,mono_de,18,17.0,redest,redest,0,408.0,forward,0,0.0,408.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,19.77882761422472,0.04545554467462268,6.0112671744041615,19.77882761422472
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,49,48,mono_de,19,18.0,dann,dann,0,383.0,forward,0,0.0,383.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,18.440084390962067,-0.08756578404465633,5.948034989180646,18.440084390962067
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,49,48,mono_de,20,19.0,"Türkisch,",Türkisch%2C,0,440.0,forward,0,0.0,440.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,15.764958922267803,-0.3533738480207004,6.0867747269123065,15.764958922267803
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,49,48,mono_de,21,20.0,und,und,0,384.0,forward,0,0.0,384.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,6.830871592445758,-1.241090138087658,5.950642552587727,6.830871592445758
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,49,48,mono_de,22,21.0,dann,dann,0,341.0,forward,0,0.0,341.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,10.735179080635826,-0.853147057754486,5.831882477283517,10.735179080635826
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,49,48,mono_de,23,22.0,auf,auf,0,531.0,forward,0,0.0,531.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,15.261129555189774,-0.4034357648184401,6.274762021241939,15.261129555189774
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,49,48,mono_de,24,23.0,einmal,einmal,0,418.0,forward,0,0.0,418.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,15.376296017513544,-0.39199249804703395,6.035481432524756,15.376296017513544
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,49,48,mono_de,25,24.0,sagst,sagst,0,362.0,forward,0,0.0,362.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,8.474722357298086,-1.0777524575248796,5.8916442118257715,8.474722357298086
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,49,48,mono_de,26,25.0,du,du,0,389.0,forward,0,0.0,389.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,10.494957841494276,-0.877016122308422,5.963579343618446,10.494957841494276
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,49,48,mono_de,27,26.0,ein,ein,0,339.0,forward,0,0.0,339.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,12.443602451581103,-0.6833932596628978,5.82600010738045,12.443602451581103
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,49,48,mono_de,28,27.0,Wort,Wort,0,416.0,forward,0,0.0,416.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,7.349773519045404,-1.1895305689694986,6.030685260261263,7.349773519045404
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,49,48,mono_de,29,28.0,Deutsch,Deutsch,0,364.0,forward,0,0.0,364.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,17.213886614424034,-0.2094042775461942,5.8971538676367405,17.213886614424034
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,49,48,mono_de,30,29.0,dazwischen.,dazwischen.,0,721.0,forward,0,0.0,721.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,20.152629842083225,0.08259759563999254,6.580639137284949,20.152629842083225
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,50,49,mono_de,2,1.0,was,was,0,285.0,forward,0,0.0,285.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,32.59826306480572,1.3192310584818376,5.652489180268651,32.59826306480572
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,50,49,mono_de,3,2.0,kannst,kannst,0,338.0,forward,0,0.0,338.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,24.258213442092263,0.490540042071436,5.823045895483019,24.258213442092263
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,50,49,mono_de,4,3.0,du,du,0,326.0,forward,0,0.0,326.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,8.706740023993481,-1.0546985232274935,5.786897381366708,8.706740023993481
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,50,49,mono_de,5,4.0,doch,doch,0,298.0,forward,0,0.0,298.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,10.442429524406547,-0.882235485075666,5.697093486505405,10.442429524406547
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,50,49,mono_de,6,5.0,nicht,nicht,0,381.0,forward,0,0.0,381.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,12.988579699773966,-0.6292427725368329,5.942799375126701,12.988579699773966
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,50,49,mono_de,7,6.0,darauf,darauf,0,364.0,forward,0,0.0,364.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,21.62776218678612,0.22917093481324088,5.8971538676367405,21.62776218678612
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,50,49,mono_de,8,7.0,"sprechen,",sprechen%2C,0,355.0,forward,0,0.0,355.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,19.20132363123948,-0.011926891196950763,5.872117789475416,19.20132363123948
NEHÜNÜ15,28be9e28193641e607467c248a3ccc0e,50,49,mono_de,9,8.0,du,du,0,356.0,forward,0,0.0,356.0,False,False,ok,suitable,0.0769230769230769,0.9230769230769232,26.779000304041038,0.741012583756706,5.87493073085203,26.779000304041038
